transaction_id,customer_id,account_number,customer_name,timestamp,amount,merchant,merchant_category,payment_channel,transaction_type,country,city,state,device_type,ip_address,risk_score,is_fraud
TXN-109573,CUST-1295,ACC-8151583833,Customer 295,2026-04-26 13:45:06,3527.78,Zomato Food,Food & Dining,UPI,Purchase,India,New Delhi,Delhi,Samsung Galaxy S24,192.168.1.110,14,0
TXN-104194,CUST-1030,ACC-9639245200,Customer 30,2026-04-26 13:46:45,3718.56,HDFC Home Loan,Financial Services,POS,Transfer,India,Pune,Maharashtra,Android Tablet,192.168.1.44,16,0
TXN-102005,CUST-1170,ACC-6771394050,Customer 170,2026-04-26 13:51:31,9869.46,Swiggy Delivery,Food & Dining,POS,Withdrawal,India,New Delhi,Delhi,MacBook Pro,192.168.1.30,28,0
TXN-107153,CUST-1264,ACC-8083429496,Customer 264,2026-04-26 13:57:37,2455.54,Apollo Pharmacy,Healthcare,POS,Transfer,India,Pune,Maharashtra,Samsung Galaxy S24,192.168.1.113,22,0
TXN-103202,CUST-1080,ACC-5962610986,Customer 80,2026-04-26 13:59:49,9050.88,Uber India,Travel,Mobile Banking,Transfer,India,Chennai,Tamil Nadu,Android Tablet,223.189.43.23,15,0
TXN-109161,CUST-1173,ACC-2355268102,Customer 173,2026-04-26 14:05:01,1690.27,HDFC Home Loan,Financial Services,POS,Withdrawal,India,Bengaluru,Karnataka,Samsung Galaxy S24,192.168.1.36,21,0
TXN-100524,CUST-1301,ACC-7873709012,Customer 301,2026-04-26 14:05:45,2901.25,Airtel Pay,Utilities,UPI,Purchase,India,New Delhi,Delhi,iPhone 15,192.168.1.153,6,0
TXN-102554,CUST-1108,ACC-3381183483,Customer 108,2026-04-26 14:09:55,64.98,Airtel Pay,Utilities,UPI,Transfer,India,Hyderabad,Telangana,Windows Desktop,103.45.21.60,7,0
TXN-105901,CUST-1238,ACC-4419410162,Customer 238,2026-04-26 14:12:46,6818.33,DMart Supermarket,Groceries,UPI,Withdrawal,India,Chennai,Tamil Nadu,MacBook Pro,103.45.21.42,12,0
TXN-100265,CUST-1342,ACC-6946306973,Customer 342,2026-04-26 14:15:25,11926.14,Taj Hotels,Hospitality,UPI,Withdrawal,India,Mumbai,Maharashtra,Windows Desktop,223.189.43.85,26,0
TXN-107873,CUST-1311,ACC-6884333221,Customer 311,2026-04-26 14:17:46,9154.97,Reliance Digital,Electronics,Internet Banking,Purchase,India,New Delhi,Delhi,Android Tablet,103.45.21.120,20,0
TXN-101832,CUST-1339,ACC-5536224717,Customer 339,2026-04-26 14:22:22,9041.23,Flipkart Retail,Shopping,Mobile Banking,Withdrawal,India,Pune,Maharashtra,MacBook Pro,223.189.43.95,22,0
TXN-103039,CUST-1214,ACC-6169243284,Customer 214,2026-04-26 14:33:05,375.89,Taj Hotels,Hospitality,Mobile Banking,Bill Payment,India,Bengaluru,Karnataka,MacBook Pro,49.206.12.146,25,0
TXN-104331,CUST-1250,ACC-2178884276,Customer 250,2026-04-26 14:42:47,1722.72,Zomato Food,Food & Dining,UPI,Transfer,India,Mumbai,Maharashtra,Android Tablet,103.45.21.78,19,0
TXN-103718,CUST-1179,ACC-9642614082,Customer 179,2026-04-26 14:54:29,588.68,Amazon India,Shopping,UPI,Purchase,India,Chennai,Tamil Nadu,Windows Desktop,192.168.1.129,18,0
TXN-100185,CUST-1101,ACC-7161404428,Customer 101,2026-04-26 14:59:39,3707.24,DMart Supermarket,Groceries,UPI,Purchase,India,New Delhi,Delhi,Windows Desktop,223.189.43.57,19,0
TXN-100568,CUST-1073,ACC-7258731893,Customer 73,2026-04-26 15:04:56,6422.29,Flipkart Retail,Shopping,Internet Banking,Transfer,India,Pune,Maharashtra,iPhone 15,103.45.21.62,24,0
TXN-108428,CUST-1281,ACC-8480622107,Customer 281,2026-04-26 15:05:21,6641.12,DMart Supermarket,Groceries,Internet Banking,Withdrawal,India,Pune,Maharashtra,iPhone 15,192.168.1.7,26,0
TXN-107657,CUST-1116,ACC-1198486416,Customer 116,2026-04-26 15:13:32,7328.38,Airtel Pay,Utilities,Mobile Banking,Withdrawal,India,Ahmedabad,Gujarat,Android Tablet,103.45.21.93,4,0
TXN-107089,CUST-1013,ACC-1298737106,Customer 13,2026-04-26 15:20:58,3375.68,Amazon India,Shopping,ATM,Purchase,India,Hyderabad,Telangana,MacBook Pro,223.189.43.29,12,0
TXN-108070,CUST-1135,ACC-4856070374,Customer 135,2026-04-26 15:24:06,13915.07,Amazon India,Shopping,Mobile Banking,Transfer,India,Ahmedabad,Gujarat,Samsung Galaxy S24,103.45.21.123,25,0
TXN-108671,CUST-1306,ACC-6069848439,Customer 306,2026-04-26 15:28:04,4420.25,Zomato Food,Food & Dining,UPI,Withdrawal,India,Chennai,Tamil Nadu,MacBook Pro,103.45.21.94,25,0
TXN-107272,CUST-1325,ACC-8044354825,Customer 325,2026-04-26 15:29:14,3968.47,HDFC Home Loan,Financial Services,UPI,Transfer,India,Chennai,Tamil Nadu,iPhone 15,49.206.12.248,21,0
TXN-108646,CUST-1019,ACC-7280359794,Customer 19,2026-04-26 15:31:54,7313.01,Reliance Digital,Electronics,ATM,Withdrawal,India,Chennai,Tamil Nadu,Android Tablet,192.168.1.226,2,0
TXN-107885,CUST-1028,ACC-5567816720,Customer 28,2026-04-26 15:33:19,11460.71,Uber India,Travel,UPI,Purchase,India,Kolkata,West Bengal,Android Tablet,49.206.12.189,14,0
TXN-105374,CUST-1189,ACC-3686566602,Customer 189,2026-04-26 15:39:31,2907.21,Flipkart Retail,Shopping,ATM,Bill Payment,India,Chennai,Tamil Nadu,iPhone 15,223.189.43.157,2,0
TXN-106848,CUST-1207,ACC-3878201524,Customer 207,2026-04-26 15:42:24,6875.93,Amazon India,Shopping,ATM,Bill Payment,India,Bengaluru,Karnataka,MacBook Pro,49.206.12.31,21,0
TXN-101552,CUST-1164,ACC-9074999565,Customer 164,2026-04-26 15:43:10,8656.32,Reliance Digital,Electronics,UPI,Transfer,India,Mumbai,Maharashtra,Android Tablet,192.168.1.193,1,0
TXN-100572,CUST-1241,ACC-1751917162,Customer 241,2026-04-26 15:57:57,7397.23,Taj Hotels,Hospitality,Internet Banking,Purchase,India,Kolkata,West Bengal,Android Tablet,192.168.1.5,24,0
TXN-109478,CUST-1350,ACC-4750707607,Customer 350,2026-04-26 16:01:56,308.55,Reliance Digital,Electronics,UPI,Purchase,India,New Delhi,Delhi,iPhone 15,103.45.21.122,16,0
TXN-104014,CUST-1188,ACC-3667292043,Customer 188,2026-04-26 16:02:21,3229.92,Swiggy Delivery,Food & Dining,UPI,Purchase,India,Pune,Maharashtra,Samsung Galaxy S24,103.45.21.98,26,0
TXN-109676,CUST-1046,ACC-5569956444,Customer 46,2026-04-26 16:11:38,326.34,Uber India,Travel,ATM,Bill Payment,India,Mumbai,Maharashtra,Android Tablet,49.206.12.229,27,0
TXN-105356,CUST-1130,ACC-4034047118,Customer 130,2026-04-26 16:14:27,4825.93,Flipkart Retail,Shopping,UPI,Withdrawal,India,Pune,Maharashtra,Windows Desktop,223.189.43.100,19,0
TXN-104588,CUST-1399,ACC-6556684476,Customer 399,2026-04-26 16:15:16,914.68,Reliance Digital,Electronics,UPI,Transfer,India,Pune,Maharashtra,iPhone 15,49.206.12.86,9,0
TXN-107911,CUST-1223,ACC-8413332538,Customer 223,2026-04-26 16:28:58,2204.05,Zomato Food,Food & Dining,UPI,Purchase,India,Ahmedabad,Gujarat,Samsung Galaxy S24,192.168.1.225,17,0
TXN-103533,CUST-1211,ACC-9594878379,Customer 211,2026-04-26 16:37:03,4595.1,Reliance Digital,Electronics,Internet Banking,Transfer,India,Ahmedabad,Gujarat,Windows Desktop,192.168.1.59,21,0
TXN-105814,CUST-1397,ACC-5182110973,Customer 397,2026-04-26 16:41:35,2633.84,Zomato Food,Food & Dining,UPI,Purchase,India,Ahmedabad,Gujarat,Windows Desktop,192.168.1.238,8,0
TXN-105777,CUST-1215,ACC-8293928340,Customer 215,2026-04-26 16:43:01,2031.29,Uber India,Travel,UPI,Purchase,India,Pune,Maharashtra,iPhone 15,49.206.12.75,9,0
TXN-104895,CUST-1287,ACC-4862321353,Customer 287,2026-04-26 16:46:02,13739.89,Reliance Digital,Electronics,Internet Banking,Purchase,India,New Delhi,Delhi,Android Tablet,103.45.21.86,8,0
TXN-102832,CUST-1129,ACC-1647812758,Customer 129,2026-04-26 16:47:34,2252.94,Amazon India,Shopping,UPI,Purchase,India,Kolkata,West Bengal,Samsung Galaxy S24,223.189.43.152,21,0
TXN-107382,CUST-1348,ACC-2437308013,Customer 348,2026-04-26 16:50:39,521.49,Uber India,Travel,UPI,Transfer,India,New Delhi,Delhi,iPhone 15,49.206.12.202,19,0
TXN-102640,CUST-1135,ACC-4856070374,Customer 135,2026-04-26 16:52:56,2689.76,Amazon India,Shopping,UPI,Transfer,India,Ahmedabad,Gujarat,Samsung Galaxy S24,223.189.43.232,25,0
TXN-102866,CUST-1382,ACC-9957643727,Customer 382,2026-04-26 16:56:09,452.16,Taj Hotels,Hospitality,UPI,Purchase,India,New Delhi,Delhi,iPhone 15,223.189.43.175,15,0
TXN-101488,CUST-1337,ACC-2888766939,Customer 337,2026-04-26 16:56:23,2815.55,Airtel Pay,Utilities,POS,Purchase,India,Ahmedabad,Gujarat,Windows Desktop,49.206.12.108,11,0
TXN-106992,CUST-1179,ACC-9642614082,Customer 179,2026-04-26 17:01:10,9310.01,Swiggy Delivery,Food & Dining,Mobile Banking,Withdrawal,India,Chennai,Tamil Nadu,Windows Desktop,223.189.43.223,9,0
TXN-100911,CUST-1213,ACC-8543865915,Customer 213,2026-04-26 17:05:36,1685.86,Reliance Digital,Electronics,UPI,Purchase,India,Ahmedabad,Gujarat,iPhone 15,49.206.12.124,12,0
TXN-106683,CUST-1244,ACC-7268807553,Customer 244,2026-04-26 17:09:37,2631.12,Reliance Digital,Electronics,ATM,Withdrawal,India,Mumbai,Maharashtra,Windows Desktop,223.189.43.16,26,0
TXN-109747,CUST-1032,ACC-6555540744,Customer 32,2026-04-26 17:16:24,10663.11,Uber India,Travel,Mobile Banking,Transfer,India,Bengaluru,Karnataka,Windows Desktop,223.189.43.202,13,0
TXN-100530,CUST-1016,ACC-5993561321,Customer 16,2026-04-26 17:17:56,5130.27,Flipkart Retail,Shopping,ATM,Withdrawal,India,New Delhi,Delhi,Samsung Galaxy S24,103.45.21.228,7,0
TXN-103986,CUST-1159,ACC-6447717367,Customer 159,2026-04-26 17:18:21,3703.12,Apollo Pharmacy,Healthcare,UPI,Purchase,India,Hyderabad,Telangana,iPhone 15,223.189.43.184,22,0
TXN-102620,CUST-1340,ACC-7278136169,Customer 340,2026-04-26 17:23:35,7659.17,Apollo Pharmacy,Healthcare,Mobile Banking,Bill Payment,India,Mumbai,Maharashtra,iPhone 15,223.189.43.181,12,0
TXN-102331,CUST-1398,ACC-9944748312,Customer 398,2026-04-26 17:24:30,4120.8,Reliance Digital,Electronics,UPI,Withdrawal,India,Kolkata,West Bengal,iPhone 15,223.189.43.17,5,0
TXN-101216,CUST-1100,ACC-2121910732,Customer 100,2026-04-26 17:28:59,5400.29,Zomato Food,Food & Dining,POS,Purchase,India,Chennai,Tamil Nadu,iPhone 15,192.168.1.241,12,0
TXN-102954,CUST-1006,ACC-2801823908,Customer 6,2026-04-26 17:43:16,1451.3,Uber India,Travel,UPI,Purchase,India,Ahmedabad,Gujarat,Android Tablet,192.168.1.185,21,0
TXN-100684,CUST-1179,ACC-9642614082,Customer 179,2026-04-26 17:43:21,507.73,Airtel Pay,Utilities,UPI,Transfer,India,Chennai,Tamil Nadu,Windows Desktop,192.168.1.96,21,0
TXN-104621,CUST-1180,ACC-7351029162,Customer 180,2026-04-26 17:46:14,14742.55,Zomato Food,Food & Dining,ATM,Bill Payment,India,New Delhi,Delhi,Samsung Galaxy S24,103.45.21.163,2,0
TXN-100051,CUST-1008,ACC-6756332150,Customer 8,2026-04-26 17:46:52,1139.41,Airtel Pay,Utilities,UPI,Purchase,India,Bengaluru,Karnataka,Samsung Galaxy S24,223.189.43.236,18,0
TXN-100599,CUST-1075,ACC-2139027119,Customer 75,2026-04-26 17:51:32,10903.06,DMart Supermarket,Groceries,UPI,Purchase,India,New Delhi,Delhi,iPhone 15,103.45.21.190,26,0
TXN-106709,CUST-1089,ACC-5736462531,Customer 89,2026-04-26 17:54:41,7979.06,HDFC Home Loan,Financial Services,POS,Bill Payment,India,Kolkata,West Bengal,Android Tablet,223.189.43.145,23,0
TXN-100447,CUST-1366,ACC-5012760260,Customer 366,2026-04-26 17:55:37,1996.48,Apollo Pharmacy,Healthcare,Mobile Banking,Bill Payment,India,Pune,Maharashtra,MacBook Pro,49.206.12.75,7,0
TXN-102601,CUST-1196,ACC-3338877621,Customer 196,2026-04-26 18:01:23,22.84,Zomato Food,Food & Dining,UPI,Purchase,India,Bengaluru,Karnataka,MacBook Pro,103.45.21.235,1,0
TXN-103232,CUST-1083,ACC-8019198243,Customer 83,2026-04-26 18:04:56,3334.59,HDFC Home Loan,Financial Services,UPI,Purchase,India,Chennai,Tamil Nadu,iPhone 15,49.206.12.101,28,0
TXN-104486,CUST-1384,ACC-8025152555,Customer 384,2026-04-26 18:34:01,567.78,Apollo Pharmacy,Healthcare,UPI,Purchase,India,New Delhi,Delhi,MacBook Pro,49.206.12.85,22,0
TXN-107793,CUST-1161,ACC-6922713963,Customer 161,2026-04-26 18:36:36,1334.21,Apollo Pharmacy,Healthcare,UPI,Transfer,India,Mumbai,Maharashtra,Windows Desktop,192.168.1.200,8,0
TXN-101913,CUST-1391,ACC-4804440746,Customer 391,2026-04-26 18:41:54,5414.6,Reliance Digital,Electronics,Internet Banking,Purchase,India,New Delhi,Delhi,MacBook Pro,49.206.12.174,11,0
TXN-107168,CUST-1298,ACC-4486522557,Customer 298,2026-04-26 18:54:13,551.84,Amazon India,Shopping,POS,Bill Payment,India,Mumbai,Maharashtra,Android Tablet,103.45.21.251,17,0
TXN-102589,CUST-1266,ACC-1417436465,Customer 266,2026-04-26 18:55:38,3811.59,Airtel Pay,Utilities,UPI,Purchase,India,Bengaluru,Karnataka,Windows Desktop,192.168.1.111,28,0
TXN-103212,CUST-1003,ACC-9963334018,Customer 3,2026-04-26 19:00:42,6079.59,Airtel Pay,Utilities,UPI,Bill Payment,India,Kolkata,West Bengal,iPhone 15,192.168.1.168,1,0
TXN-105010,CUST-1276,ACC-3559721644,Customer 276,2026-04-26 19:04:46,14529.76,Amazon India,Shopping,ATM,Transfer,India,Chennai,Tamil Nadu,Samsung Galaxy S24,192.168.1.129,22,0
TXN-105412,CUST-1294,ACC-5703357871,Customer 294,2026-04-26 19:17:24,1760.36,HDFC Home Loan,Financial Services,UPI,Transfer,India,Kolkata,West Bengal,MacBook Pro,192.168.1.169,29,0
TXN-102390,CUST-1298,ACC-4486522557,Customer 298,2026-04-26 19:24:42,1707.65,HDFC Home Loan,Financial Services,Internet Banking,Transfer,India,Mumbai,Maharashtra,Android Tablet,103.45.21.134,10,0
TXN-100437,CUST-1090,ACC-4218981849,Customer 90,2026-04-26 19:28:11,1272.79,Taj Hotels,Hospitality,UPI,Transfer,India,Hyderabad,Telangana,Samsung Galaxy S24,49.206.12.222,16,0
TXN-109555,CUST-1256,ACC-1754368373,Customer 256,2026-04-26 19:32:10,12886.42,Amazon India,Shopping,POS,Bill Payment,India,Bengaluru,Karnataka,Android Tablet,103.45.21.59,14,0
TXN-108452,CUST-1348,ACC-2437308013,Customer 348,2026-04-26 19:41:54,8758.66,Reliance Digital,Electronics,ATM,Withdrawal,India,New Delhi,Delhi,iPhone 15,49.206.12.85,16,0
TXN-106747,CUST-1105,ACC-2852408227,Customer 105,2026-04-26 19:56:49,2420.1,Amazon India,Shopping,UPI,Purchase,India,New Delhi,Delhi,Android Tablet,223.189.43.4,3,0
TXN-102105,CUST-1192,ACC-7845366946,Customer 192,2026-04-26 19:57:11,3190.06,HDFC Home Loan,Financial Services,UPI,Purchase,India,Chennai,Tamil Nadu,iPhone 15,49.206.12.138,25,0
TXN-100580,CUST-1389,ACC-1579187439,Customer 389,2026-04-26 19:57:40,1517.14,Swiggy Delivery,Food & Dining,UPI,Purchase,India,Ahmedabad,Gujarat,iPhone 15,223.189.43.114,3,0
TXN-105589,CUST-1190,ACC-1674555072,Customer 190,2026-04-26 20:09:07,2922.64,HDFC Home Loan,Financial Services,UPI,Transfer,India,Bengaluru,Karnataka,Android Tablet,192.168.1.129,18,0
TXN-100907,CUST-1076,ACC-4776436931,Customer 76,2026-04-26 20:10:51,11702.98,Reliance Digital,Electronics,Internet Banking,Transfer,India,New Delhi,Delhi,MacBook Pro,192.168.1.138,11,0
TXN-101567,CUST-1018,ACC-3727210979,Customer 18,2026-04-26 20:13:22,8248.23,Uber India,Travel,Mobile Banking,Withdrawal,India,Hyderabad,Telangana,Samsung Galaxy S24,192.168.1.131,17,0
TXN-109991,CUST-1130,ACC-4034047118,Customer 130,2026-04-26 20:15:06,1925.32,Apollo Pharmacy,Healthcare,ATM,Withdrawal,India,Pune,Maharashtra,Windows Desktop,192.168.1.111,25,0
TXN-109176,CUST-1302,ACC-1913706213,Customer 302,2026-04-26 20:18:55,10667.3,DMart Supermarket,Groceries,Mobile Banking,Purchase,India,Ahmedabad,Gujarat,Samsung Galaxy S24,103.45.21.102,19,0
TXN-107430,CUST-1132,ACC-1267429212,Customer 132,2026-04-26 20:29:06,7656.55,Amazon India,Shopping,Internet Banking,Transfer,India,Kolkata,West Bengal,Windows Desktop,49.206.12.3,11,0
TXN-105593,CUST-1013,ACC-1298737106,Customer 13,2026-04-26 20:36:35,10840.82,Swiggy Delivery,Food & Dining,Mobile Banking,Withdrawal,India,Hyderabad,Telangana,MacBook Pro,103.45.21.28,18,0
TXN-109126,CUST-1322,ACC-2521136431,Customer 322,2026-04-26 20:38:24,3894.77,Taj Hotels,Hospitality,POS,Withdrawal,India,Kolkata,West Bengal,iPhone 15,223.189.43.102,18,0
TXN-107310,CUST-1251,ACC-8495457335,Customer 251,2026-04-26 20:47:07,1928.33,DMart Supermarket,Groceries,UPI,Transfer,India,Chennai,Tamil Nadu,Samsung Galaxy S24,223.189.43.181,22,0
TXN-104693,CUST-1275,ACC-4735313433,Customer 275,2026-04-26 20:48:02,1207.35,Airtel Pay,Utilities,UPI,Purchase,India,New Delhi,Delhi,Samsung Galaxy S24,49.206.12.40,17,0
TXN-103448,CUST-1398,ACC-9944748312,Customer 398,2026-04-26 20:48:51,13876.86,HDFC Home Loan,Financial Services,Mobile Banking,Bill Payment,India,Kolkata,West Bengal,iPhone 15,49.206.12.241,17,0
TXN-104004,CUST-1332,ACC-4500557310,Customer 332,2026-04-26 20:54:33,3385.03,Zomato Food,Food & Dining,UPI,Purchase,India,Hyderabad,Telangana,iPhone 15,223.189.43.235,29,0
TXN-108304,CUST-1227,ACC-6932342612,Customer 227,2026-04-26 20:58:03,8500.56,HDFC Home Loan,Financial Services,POS,Transfer,India,Bengaluru,Karnataka,Windows Desktop,223.189.43.102,5,0
TXN-102811,CUST-1268,ACC-9381721143,Customer 268,2026-04-26 21:04:44,9770.0,Reliance Digital,Electronics,Internet Banking,Withdrawal,India,Mumbai,Maharashtra,MacBook Pro,223.189.43.247,22,0
TXN-103571,CUST-1348,ACC-2437308013,Customer 348,2026-04-26 21:13:06,9462.37,Taj Hotels,Hospitality,POS,Purchase,India,New Delhi,Delhi,iPhone 15,49.206.12.213,5,0
TXN-101876,CUST-1115,ACC-4464161270,Customer 115,2026-04-26 21:14:23,119.88,Taj Hotels,Hospitality,UPI,Transfer,India,Bengaluru,Karnataka,iPhone 15,192.168.1.10,25,0
TXN-108270,CUST-1184,ACC-9371430906,Customer 184,2026-04-26 21:14:24,2647.99,HDFC Home Loan,Financial Services,ATM,Transfer,India,Pune,Maharashtra,Samsung Galaxy S24,223.189.43.82,14,0
TXN-105695,CUST-1119,ACC-2047905204,Customer 119,2026-04-26 21:23:53,1286.78,HDFC Home Loan,Financial Services,Internet Banking,Purchase,India,Mumbai,Maharashtra,iPhone 15,49.206.12.30,13,0
TXN-108169,CUST-1323,ACC-2873548915,Customer 323,2026-04-26 21:27:33,3066.89,Amazon India,Shopping,UPI,Purchase,India,Ahmedabad,Gujarat,iPhone 15,223.189.43.194,10,0
TXN-108660,CUST-1344,ACC-5560712830,Customer 344,2026-04-26 21:31:43,868.18,Uber India,Travel,ATM,Purchase,India,Pune,Maharashtra,MacBook Pro,223.189.43.3,1,0
TXN-100201,CUST-1334,ACC-3587283948,Customer 334,2026-04-26 21:31:50,860.57,DMart Supermarket,Groceries,UPI,Purchase,India,Pune,Maharashtra,Samsung Galaxy S24,192.168.1.44,14,0
TXN-101068,CUST-1157,ACC-4037867512,Customer 157,2026-04-26 21:33:28,3149.7,Swiggy Delivery,Food & Dining,UPI,Purchase,India,Kolkata,West Bengal,Samsung Galaxy S24,223.189.43.73,7,0
TXN-101263,CUST-1277,ACC-5241397494,Customer 277,2026-04-26 21:35:04,10885.55,Airtel Pay,Utilities,UPI,Bill Payment,India,Chennai,Tamil Nadu,Samsung Galaxy S24,49.206.12.108,8,0
TXN-104704,CUST-1348,ACC-2437308013,Customer 348,2026-04-26 21:35:26,941.16,Airtel Pay,Utilities,POS,Transfer,India,New Delhi,Delhi,iPhone 15,192.168.1.222,1,0
TXN-105189,CUST-1227,ACC-6932342612,Customer 227,2026-04-26 21:38:54,1834.3,Reliance Digital,Electronics,UPI,Purchase,India,Bengaluru,Karnataka,Windows Desktop,103.45.21.186,22,0
TXN-107559,CUST-1134,ACC-6805759868,Customer 134,2026-04-26 21:39:14,2412.5,Taj Hotels,Hospitality,UPI,Transfer,India,Kolkata,West Bengal,Windows Desktop,192.168.1.51,1,0
TXN-104660,CUST-1243,ACC-1614685938,Customer 243,2026-04-26 21:40:26,1306.47,Taj Hotels,Hospitality,UPI,Withdrawal,India,Ahmedabad,Gujarat,MacBook Pro,103.45.21.158,23,0
TXN-100976,CUST-1322,ACC-2521136431,Customer 322,2026-04-26 21:42:31,12659.16,Swiggy Delivery,Food & Dining,Mobile Banking,Transfer,India,Kolkata,West Bengal,iPhone 15,223.189.43.8,18,0
TXN-109589,CUST-1294,ACC-5703357871,Customer 294,2026-04-26 21:48:47,3858.94,Taj Hotels,Hospitality,UPI,Purchase,India,Kolkata,West Bengal,MacBook Pro,103.45.21.45,15,0
TXN-105341,CUST-1040,ACC-8438486479,Customer 40,2026-04-26 22:01:37,7814.31,Swiggy Delivery,Food & Dining,Mobile Banking,Bill Payment,India,Pune,Maharashtra,Android Tablet,103.45.21.50,27,0
TXN-101952,CUST-1275,ACC-4735313433,Customer 275,2026-04-26 22:12:01,8841.53,Airtel Pay,Utilities,Internet Banking,Transfer,India,New Delhi,Delhi,Samsung Galaxy S24,49.206.12.166,23,0
TXN-107725,CUST-1360,ACC-2879792991,Customer 360,2026-04-26 22:13:43,2056.57,DMart Supermarket,Groceries,UPI,Purchase,India,Kolkata,West Bengal,MacBook Pro,49.206.12.218,20,0
TXN-107079,CUST-1217,ACC-2752306681,Customer 217,2026-04-26 22:20:33,13598.92,Airtel Pay,Utilities,ATM,Bill Payment,India,Hyderabad,Telangana,iPhone 15,103.45.21.45,1,0
TXN-104741,CUST-1397,ACC-5182110973,Customer 397,2026-04-26 22:47:59,2598.96,Amazon India,Shopping,UPI,Purchase,India,Ahmedabad,Gujarat,Windows Desktop,223.189.43.30,20,0
TXN-108953,CUST-1256,ACC-1754368373,Customer 256,2026-04-26 22:48:23,8463.75,Taj Hotels,Hospitality,ATM,Withdrawal,India,Bengaluru,Karnataka,Android Tablet,49.206.12.10,25,0
TXN-106529,CUST-1165,ACC-5071897791,Customer 165,2026-04-26 22:48:28,6430.21,Airtel Pay,Utilities,POS,Withdrawal,India,Pune,Maharashtra,Samsung Galaxy S24,49.206.12.176,12,0
TXN-107036,CUST-1222,ACC-7475684019,Customer 222,2026-04-26 22:54:25,6882.71,HDFC Home Loan,Financial Services,POS,Withdrawal,India,Mumbai,Maharashtra,MacBook Pro,103.45.21.87,28,0
TXN-102647,CUST-1114,ACC-4226113732,Customer 114,2026-04-26 23:05:42,7677.38,Flipkart Retail,Shopping,ATM,Purchase,India,Chennai,Tamil Nadu,Samsung Galaxy S24,223.189.43.249,9,0
TXN-105143,CUST-1043,ACC-3962958940,Customer 43,2026-04-26 23:16:57,1812.51,Uber India,Travel,UPI,Purchase,India,Chennai,Tamil Nadu,Windows Desktop,103.45.21.64,9,0
TXN-101568,CUST-1120,ACC-8638257497,Customer 120,2026-04-26 23:18:33,1459.68,Apollo Pharmacy,Healthcare,UPI,Purchase,India,Hyderabad,Telangana,Samsung Galaxy S24,223.189.43.117,1,0
TXN-101145,CUST-1075,ACC-2139027119,Customer 75,2026-04-26 23:21:57,642.83,Amazon India,Shopping,UPI,Purchase,India,New Delhi,Delhi,iPhone 15,103.45.21.127,24,0
TXN-109912,CUST-1207,ACC-3878201524,Customer 207,2026-04-26 23:23:06,4554.39,Zomato Food,Food & Dining,Mobile Banking,Withdrawal,India,Bengaluru,Karnataka,MacBook Pro,49.206.12.10,17,0
TXN-105766,CUST-1127,ACC-8359619163,Customer 127,2026-04-26 23:28:34,5150.51,DMart Supermarket,Groceries,Internet Banking,Purchase,India,Hyderabad,Telangana,MacBook Pro,103.45.21.93,18,0
TXN-107981,CUST-1346,ACC-5976777081,Customer 346,2026-04-26 23:32:51,12175.37,Airtel Pay,Utilities,Internet Banking,Bill Payment,India,New Delhi,Delhi,MacBook Pro,192.168.1.151,10,0
TXN-104009,CUST-1156,ACC-5748253283,Customer 156,2026-04-26 23:32:55,8798.62,DMart Supermarket,Groceries,Mobile Banking,Purchase,India,New Delhi,Delhi,Windows Desktop,223.189.43.85,17,0
TXN-109963,CUST-1370,ACC-5523703900,Customer 370,2026-04-26 23:37:08,7806.77,Airtel Pay,Utilities,UPI,Purchase,India,New Delhi,Delhi,Samsung Galaxy S24,103.45.21.20,26,0
TXN-100728,CUST-1046,ACC-5569956444,Customer 46,2026-04-26 23:39:51,14810.61,Flipkart Retail,Shopping,Internet Banking,Bill Payment,India,Mumbai,Maharashtra,Android Tablet,49.206.12.226,9,0
